ionizable_lipid,ionizable_lipid_group,ionizable_lipid_structural_class,peg_lipid,sterol_lipid,helper_lipid,target_type,ionizable_mol_percent_est,helper_mol_percent_est,cholesterol_mol_percent_est,peg_mol_percent_est,total_structural_lipid_percent_est,non_peg_lipid_percent_est,peg_fraction_of_total_lipid_est,ionizable_fraction_of_non_peg_lipid_est,helper_fraction_of_structural_lipid_est,cholesterol_fraction_of_structural_lipid_est,ionizable_helper_ratio,ionizable_cholesterol_ratio,ionizable_peg_ratio,helper_cholesterol_ratio,helper_peg_ratio,cholesterol_peg_ratio,microfluidic_device_family,primary_aqueous_buffer,primary_aqueous_buffer_mM_est,aqueous_phase_pH,aqueous_buffer_acidity_proxy,organic_ethanol_percent_est,organic_phase_contains_aqueous_component,organic_fraction_post_mix,aqueous_fraction_post_mix,post_mix_ethanol_fraction_est,post_mix_buffer_concentration_est,post_mix_buffer_acidity_proxy,has_sterile_filtration,storage_buffer_identity,frr_est,ionizable_adv_MolWt,ionizable_adv_MolLogP,ionizable_adv_TPSA,ionizable_adv_NumHAcceptors,ionizable_adv_NumHDonors,ionizable_adv_NumRotatableBonds,ionizable_adv_HeavyAtomCount,ionizable_adv_FractionCSP3,ionizable_adv_RingCount,ionizable_adv_NumHeteroatoms,ionizable_adv_MolMR,ionizable_adv_FormalCharge,peg_adv_MolWt,peg_adv_MolLogP,peg_adv_TPSA,peg_adv_NumHAcceptors,peg_adv_NumHDonors,peg_adv_NumRotatableBonds,peg_adv_HeavyAtomCount,peg_adv_FractionCSP3,peg_adv_NumHeteroatoms,peg_adv_MolMR,peg_adv_FormalCharge,helper_adv_MolWt,helper_adv_MolLogP,helper_adv_TPSA,helper_adv_NumHAcceptors,helper_adv_NumHDonors,helper_adv_NumRotatableBonds,helper_adv_HeavyAtomCount,helper_adv_FractionCSP3,helper_adv_NumHeteroatoms,helper_adv_MolMR,helper_adv_FormalCharge,total_nitrogen_count,ionizable_nitrogen_count,quaternary_nitrogen_count,nitrogen_to_molecular_weight,ionizable_nitrogen_to_molecular_weight,particle_size_nm_std
OF-02,OF-02,OF_degradable_lipid_family,DMG-PEG5k,cholesterol,DOPE,mRNA,39.1,12.6,44.4,3.8,57.0,96.1,0.03803803803803804,0.4068678459937565,0.22105263157894736,0.7789473684210526,3.1031746031746033,0.8806306306306307,10.289473684210527,0.28378378378378377,3.3157894736842106,11.68421052631579,other_microfluidic,unknown,,,,100.0,False,,,,,,True,other,,1314.1619999999994,21.05140000000001,145.6,8.0,6.0,70.0,94.0,0.7857142857142857,1.0,10.0,407.43460000000164,0.0,,,,,,,,,,,,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,4.0,2.0,0.0,0.0030437647717709094,0.0015218823858854547,97.0
OF-02,OF-02,OF_degradable_lipid_family,DMG-PEG5k,cholesterol,DOPE,mRNA,22.5,39.7,33.8,4.0,73.5,96.0,0.04,0.234375,0.5401360544217687,0.45986394557823124,0.5667506297229219,0.6656804733727811,5.625,1.1745562130177516,9.925,8.45,other_microfluidic,unknown,,,,100.0,False,,,,,,True,other,,1314.1619999999994,21.05140000000001,145.6,8.0,6.0,70.0,94.0,0.7857142857142857,1.0,10.0,407.43460000000164,0.0,,,,,,,,,,,,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,4.0,2.0,0.0,0.0030437647717709094,0.0015218823858854547,90.0
OF-02,OF-02,OF_degradable_lipid_family,DMG-PEG5k,cholesterol,DOPE,mRNA,25.6,48.5,22.7,3.2,71.2,96.8,0.032,0.2644628099173554,0.6811797752808989,0.3188202247191011,0.5278350515463918,1.1277533039647578,8.0,2.1365638766519823,15.15625,7.093749999999999,other_microfluidic,unknown,,,,100.0,False,,,,,,True,other,,1314.1619999999994,21.05140000000001,145.6,8.0,6.0,70.0,94.0,0.7857142857142857,1.0,10.0,407.43460000000164,0.0,,,,,,,,,,,,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,4.0,2.0,0.0,0.0030437647717709094,0.0015218823858854547,96.0
OF-02,OF-02,OF_degradable_lipid_family,DMG-PEG2000,cholesterol,DOPE,mRNA,40.0,30.0,28.5,1.5,58.5,98.5,0.015,0.40609137055837563,0.5128205128205128,0.48717948717948717,1.3333333333333333,1.4035087719298245,26.666666666666668,1.0526315789473684,20.0,19.0,other_microfluidic,unknown,,,,100.0,False,,,,,,True,other,,1314.1619999999994,21.05140000000001,145.6,8.0,6.0,70.0,94.0,0.7857142857142857,1.0,10.0,407.43460000000164,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,4.0,2.0,0.0,0.0030437647717709094,0.0015218823858854547,100.0
OF-02,OF-02,OF_degradable_lipid_family,DMG-PEG5k,cholesterol,DOPE,mRNA,40.0,30.0,28.5,1.5,58.5,98.5,0.015,0.40609137055837563,0.5128205128205128,0.48717948717948717,1.3333333333333333,1.4035087719298245,26.666666666666668,1.0526315789473684,20.0,19.0,other_microfluidic,unknown,,,,100.0,False,,,,,,True,other,,1314.1619999999994,21.05140000000001,145.6,8.0,6.0,70.0,94.0,0.7857142857142857,1.0,10.0,407.43460000000164,0.0,,,,,,,,,,,,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,4.0,2.0,0.0,0.0030437647717709094,0.0015218823858854547,90.0
ALC-0315,ALC-0315,ALC_like_biodegradable_ester_ionizable_lipid,ALC-0159,cholesterol,DSPC,mRNA,46.3,9.4,42.7,1.6,52.1,98.4,0.016,0.4705284552845528,0.18042226487523993,0.8195777351247601,4.925531914893616,1.0843091334894612,28.937499999999996,0.22014051522248243,5.875,26.6875,nanoassemblr_herringbone,acetate,1.0,5.2,0.1923076923076923,100.0,False,0.25,0.75,0.25,0.75,0.14423076923076922,False,PBS,3.0,766.2899999999995,13.942499999999974,76.07,6.0,1.0,44.0,54.0,0.9583333333333334,0.0,6.0,232.0977999999989,0.0,1243.207999999999,27.492500000000057,76.07,6.0,1.0,79.0,88.0,0.975609756097561,6.0,389.19380000000126,0.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0013049889728431803,0.0013049889728431803,70.0
ALC-0315,ALC-0315,ALC_like_biodegradable_ester_ionizable_lipid,DMG-PEG2000,cholesterol,DSPC,mRNA,46.3,9.4,42.7,1.6,52.1,98.4,0.016,0.4705284552845528,0.18042226487523993,0.8195777351247601,4.925531914893616,1.0843091334894612,28.937499999999996,0.22014051522248243,5.875,26.6875,nanoassemblr_herringbone,acetate,1.0,5.2,0.1923076923076923,100.0,False,0.25,0.75,0.25,0.75,0.14423076923076922,False,PBS,3.0,766.2899999999995,13.942499999999974,76.07,6.0,1.0,44.0,54.0,0.9583333333333334,0.0,6.0,232.0977999999989,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0013049889728431803,0.0013049889728431803,65.0
ALC-0315,ALC-0315,ALC_like_biodegradable_ester_ionizable_lipid,DMG-PEG2000,cholesterol,DSPC,mRNA,46.3,9.4,42.7,1.6,52.1,98.4,0.016,0.4705284552845528,0.18042226487523993,0.8195777351247601,4.925531914893616,1.0843091334894612,28.937499999999996,0.22014051522248243,5.875,26.6875,nanoassemblr_herringbone,acetate,1.0,5.2,0.1923076923076923,100.0,False,0.25,0.75,0.25,0.75,0.14423076923076922,False,PBS,3.0,766.2899999999995,13.942499999999974,76.07,6.0,1.0,44.0,54.0,0.9583333333333334,0.0,6.0,232.0977999999989,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0013049889728431803,0.0013049889728431803,65.0
ALC-0315,ALC-0315,ALC_like_biodegradable_ester_ionizable_lipid,DSG-PEG2000,cholesterol,DSPC,mRNA,46.3,9.4,42.7,1.6,52.1,98.4,0.016,0.4705284552845528,0.18042226487523993,0.8195777351247601,4.925531914893616,1.0843091334894612,28.937499999999996,0.22014051522248243,5.875,26.6875,nanoassemblr_herringbone,acetate,1.0,5.2,0.1923076923076923,100.0,False,0.25,0.75,0.25,0.75,0.14423076923076922,False,PBS,3.0,766.2899999999995,13.942499999999974,76.07,6.0,1.0,44.0,54.0,0.9583333333333334,0.0,6.0,232.0977999999989,0.0,4668.772999999995,12.935700000000136,952.8900000000012,98.0,1.0,308.0,318.0,0.9908675799086758,99.0,1169.418300000009,-1.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0013049889728431803,0.0013049889728431803,65.0
ALC-0315,ALC-0315,ALC_like_biodegradable_ester_ionizable_lipid,C8-Ceramide-PEG2000,cholesterol,DSPC,mRNA,46.3,9.4,42.7,1.6,52.1,98.4,0.016,0.4705284552845528,0.18042226487523993,0.8195777351247601,4.925531914893616,1.0843091334894612,28.937499999999996,0.22014051522248243,5.875,26.6875,nanoassemblr_herringbone,acetate,1.0,5.2,0.1923076923076923,100.0,False,0.25,0.75,0.25,0.75,0.14423076923076922,False,PBS,3.0,766.2899999999995,13.942499999999974,76.07,6.0,1.0,44.0,54.0,0.9583333333333334,0.0,6.0,232.0977999999989,0.0,4455.4119999999975,7.031100000000195,949.6200000000011,96.0,3.0,293.0,303.0,0.9853658536585366,98.0,1106.4018000000076,-1.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0013049889728431803,0.0013049889728431803,70.6
ALC-0315,ALC-0315,ALC_like_biodegradable_ester_ionizable_lipid,C16-Ceramide-PEG2000,cholesterol,DSPC,mRNA,46.3,9.4,42.7,1.6,52.1,98.4,0.016,0.4705284552845528,0.18042226487523993,0.8195777351247601,4.925531914893616,1.0843091334894612,28.937499999999996,0.22014051522248243,5.875,26.6875,nanoassemblr_herringbone,acetate,1.0,5.2,0.1923076923076923,100.0,False,0.25,0.75,0.25,0.75,0.14423076923076922,False,PBS,3.0,766.2899999999995,13.942499999999974,76.07,6.0,1.0,44.0,54.0,0.9583333333333334,0.0,6.0,232.0977999999989,0.0,4567.627999999996,10.15190000000019,949.6200000000011,96.0,3.0,301.0,311.0,0.9859154929577465,98.0,1143.3378000000082,-1.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0013049889728431803,0.0013049889728431803,75.0
ALC-0315,ALC-0315,ALC_like_biodegradable_ester_ionizable_lipid,DMPE-PEG2000,cholesterol,DSPC,mRNA,46.3,9.4,42.7,1.6,52.1,98.4,0.016,0.4705284552845528,0.18042226487523993,0.8195777351247601,4.925531914893616,1.0843091334894612,28.937499999999996,0.22014051522248243,5.875,26.6875,nanoassemblr_herringbone,acetate,1.0,5.2,0.1923076923076923,100.0,False,0.25,0.75,0.25,0.75,0.14423076923076922,False,PBS,3.0,766.2899999999995,13.942499999999974,76.07,6.0,1.0,44.0,54.0,0.9583333333333334,0.0,6.0,232.0977999999989,0.0,4686.703999999996,7.881600000000186,1014.2500000000014,101.0,4.0,306.0,319.0,0.9861111111111112,103.0,1164.3685000000087,-1.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0013049889728431803,0.0013049889728431803,
ALC-0315,ALC-0315,ALC_like_biodegradable_ester_ionizable_lipid,DSPE-PEG2000,cholesterol,DSPC,mRNA,46.3,9.4,42.7,1.6,52.1,98.4,0.016,0.4705284552845528,0.18042226487523993,0.8195777351247601,4.925531914893616,1.0843091334894612,28.937499999999996,0.22014051522248243,5.875,26.6875,nanoassemblr_herringbone,acetate,1.0,5.2,0.1923076923076923,100.0,False,0.25,0.75,0.25,0.75,0.14423076923076922,False,PBS,3.0,766.2899999999995,13.942499999999974,76.07,6.0,1.0,44.0,54.0,0.9583333333333334,0.0,6.0,232.0977999999989,0.0,4798.919999999996,11.002400000000192,1014.2500000000014,101.0,4.0,314.0,327.0,0.9866071428571429,103.0,1201.3045000000093,-1.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0013049889728431803,0.0013049889728431803,92.8
ALC-0315,ALC-0315,ALC_like_biodegradable_ester_ionizable_lipid,ALC-0159,cholesterol,DSPC,mRNA,46.3,9.4,42.7,1.6,52.1,98.4,0.016,0.4705284552845528,0.18042226487523993,0.8195777351247601,4.925531914893616,1.0843091334894612,28.937499999999996,0.22014051522248243,5.875,26.6875,nanoassemblr_herringbone,acetate,1.0,5.2,0.1923076923076923,100.0,False,0.25,0.75,0.25,0.75,0.14423076923076922,False,PBS,3.0,766.2899999999995,13.942499999999974,76.07,6.0,1.0,44.0,54.0,0.9583333333333334,0.0,6.0,232.0977999999989,0.0,1243.207999999999,27.492500000000057,76.07,6.0,1.0,79.0,88.0,0.975609756097561,6.0,389.19380000000126,0.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0013049889728431803,0.0013049889728431803,80.0
ALC-0315,ALC-0315,ALC_like_biodegradable_ester_ionizable_lipid,C8-Ceramide-PEG2000,cholesterol,DSPC,mRNA,46.3,9.4,42.7,1.6,52.1,98.4,0.016,0.4705284552845528,0.18042226487523993,0.8195777351247601,4.925531914893616,1.0843091334894612,28.937499999999996,0.22014051522248243,5.875,26.6875,nanoassemblr_herringbone,acetate,1.0,5.2,0.1923076923076923,100.0,False,0.25,0.75,0.25,0.75,0.14423076923076922,False,PBS,3.0,766.2899999999995,13.942499999999974,76.07,6.0,1.0,44.0,54.0,0.9583333333333334,0.0,6.0,232.0977999999989,0.0,4455.4119999999975,7.031100000000195,949.6200000000011,96.0,3.0,293.0,303.0,0.9853658536585366,98.0,1106.4018000000076,-1.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0013049889728431803,0.0013049889728431803,80.0
ALC-0315,ALC-0315,ALC_like_biodegradable_ester_ionizable_lipid,C16-Ceramide-PEG2000,cholesterol,DSPC,mRNA,46.3,9.4,42.7,1.6,52.1,98.4,0.016,0.4705284552845528,0.18042226487523993,0.8195777351247601,4.925531914893616,1.0843091334894612,28.937499999999996,0.22014051522248243,5.875,26.6875,nanoassemblr_herringbone,acetate,1.0,5.2,0.1923076923076923,100.0,False,0.25,0.75,0.25,0.75,0.14423076923076922,False,PBS,3.0,766.2899999999995,13.942499999999974,76.07,6.0,1.0,44.0,54.0,0.9583333333333334,0.0,6.0,232.0977999999989,0.0,4567.627999999996,10.15190000000019,949.6200000000011,96.0,3.0,301.0,311.0,0.9859154929577465,98.0,1143.3378000000082,-1.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0013049889728431803,0.0013049889728431803,90.1
ALC-0315,ALC-0315,ALC_like_biodegradable_ester_ionizable_lipid,DSPE-PEG2000,cholesterol,DSPC,mRNA,46.3,9.4,42.7,1.6,52.1,98.4,0.016,0.4705284552845528,0.18042226487523993,0.8195777351247601,4.925531914893616,1.0843091334894612,28.937499999999996,0.22014051522248243,5.875,26.6875,nanoassemblr_herringbone,acetate,1.0,5.2,0.1923076923076923,100.0,False,0.25,0.75,0.25,0.75,0.14423076923076922,False,PBS,3.0,766.2899999999995,13.942499999999974,76.07,6.0,1.0,44.0,54.0,0.9583333333333334,0.0,6.0,232.0977999999989,0.0,4798.919999999996,11.002400000000192,1014.2500000000014,101.0,4.0,314.0,327.0,0.9866071428571429,103.0,1201.3045000000093,-1.0,790.1609999999991,12.172199999999988,111.19,8.0,0.0,42.0,54.0,0.9545454545454546,10.0,222.34089999999895,0.0,1.0,1.0,0.0,0.0013049889728431803,0.0013049889728431803,111.2
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,60.0,20.0,19.5,0.5,39.5,99.5,0.005,0.6030150753768844,0.5063291139240507,0.4936708860759494,3.0,3.076923076923077,120.0,1.0256410256410255,40.0,39.0,other_microfluidic,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,False,PBS,3.0,,,,,,,,,,,,,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,,,,,,108.0
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,False,,3.0,464.82300000000043,9.647099999999998,46.33,2.0,1.0,26.0,33.0,0.9,0.0,3.0,147.19639999999984,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,2.0,1.0,0.0,0.004302713075729898,0.002151356537864949,134.6
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,False,,3.0,622.0360000000001,10.194599999999996,84.66,5.0,2.0,33.0,44.0,0.8947368421052632,0.0,6.0,189.40109999999942,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,2.0,0.0,0.004822871988116443,0.0032152479920776285,138.0
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,False,,3.0,646.1459999999997,12.912099999999981,58.36,3.0,2.0,37.0,46.0,0.8809523809523809,0.0,4.0,206.1200999999992,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,2.0,0.0,0.004642913521092758,0.0030952756807285054,108.7
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,False,,3.0,790.3599999999993,14.051199999999978,70.67,5.0,2.0,45.0,56.0,0.92,0.0,6.0,245.5603999999988,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,2.0,0.0,0.0037957386507414376,0.002530492433827625,110.0
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,False,,3.0,746.3509999999995,15.04219999999997,44.370000000000005,3.0,2.0,45.0,53.0,0.9387755102040817,0.0,4.0,239.28839999999886,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,2.0,0.0,0.004019556482137763,0.0026797043214251757,122.6
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,False,,3.0,802.3709999999993,14.361399999999977,70.67,5.0,2.0,46.0,57.0,0.8823529411764706,0.0,6.0,250.15339999999875,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,2.0,0.0,0.003738918779467357,0.0024926125196449047,119.9
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,False,,3.0,690.155,11.769699999999988,70.67,5.0,2.0,34.0,49.0,0.9069767441860465,1.0,6.0,210.6273999999991,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,2.0,0.0,0.004346849620737371,0.0028978997471582474,134.8
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,False,,3.0,688.139,11.68979999999999,70.67,5.0,2.0,34.0,49.0,0.8604651162790697,1.0,6.0,210.6033999999991,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,2.0,0.0,0.004359584328166257,0.002906389552110838,132.9
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,False,,3.0,706.1979999999996,11.70739999999999,70.67,5.0,2.0,37.0,50.0,0.9090909090909091,0.0,6.0,217.81439999999904,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,2.0,0.0,0.0042481003911084446,0.00283206692740563,127.5
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,False,,3.0,704.1819999999997,11.627499999999989,70.67,5.0,2.0,37.0,50.0,0.8636363636363636,0.0,6.0,217.79039999999904,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,2.0,0.0,0.004260262261744835,0.0028401748411632233,151.0
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,False,,3.0,610.025,9.200700000000003,70.67,5.0,2.0,31.0,43.0,0.9459459459459459,0.0,6.0,185.58939999999944,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,2.0,0.0,0.004917831236424737,0.0032785541576164914,147.5
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,False,,3.0,720.2249999999997,12.100699999999987,70.67,5.0,2.0,40.0,51.0,0.9111111111111111,0.0,6.0,222.47539999999898,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,2.0,0.0,0.00416536499010726,0.00277690999340484,135.5
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,35.0,16.0,46.5,2.5,62.5,97.5,0.025,0.358974358974359,0.256,0.744,2.1875,0.7526881720430108,14.0,0.34408602150537637,6.4,18.6,other_microfluidic,citrate,10.0,,,100.0,False,0.25,0.75,0.25,7.5,,False,,3.0,718.2089999999997,12.020799999999987,70.67,5.0,2.0,40.0,51.0,0.8666666666666667,0.0,6.0,222.45139999999898,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,3.0,2.0,0.0,0.0041770570961934496,0.002784704730795633,128.2
